num_ref_seqs	num_sample_seqs	num_total_seqs	n_gaps	total_chars	dataset	ref_weight	ref_frac	sample_frac	seed
13622	54489	68111	16637708	33851167	mouse	distance	0.2	0.8	9
13622	54489	68111	16637708	33851167	mouse	distance	0.2	0.8	9
13622	54489	68111	16637708	33851167	mouse	distance	0.2	0.8	10
13622	54489	68111	16637708	33851167	mouse	distance	0.2	0.8	10
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	1
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	1
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	2
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	2
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	3
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	3
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	4
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	4
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	5
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	5
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	6
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	6
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	7
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	7
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	8
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	8
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	9
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	9
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	10
43951	175803	219754	89210119	144817886	soil	simple	0.2	0.8	10
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	1
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	1
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	2
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	2
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	3
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	3
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	4
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	4
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	5
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	5
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	6
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	6
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	7
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	7
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	8
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	8
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	9
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	9
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	10
43951	175803	219754	89210119	144817886	soil	abundance	0.2	0.8	10
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	1
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	1
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	2
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	2
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	3
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	3
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	4
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	4
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	5
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	5
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	6
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	6
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	7
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	7
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	8
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	8
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	9
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	9
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	10
43951	175803	219754	89210119	144817886	soil	distance	0.2	0.8	10
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	1
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	1
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	2
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	2
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	3
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	3
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	4
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	4
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	5
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	5
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	6
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	6
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	7
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	7
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	8
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	8
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	9
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	9
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	10
78462	183077	261539	89731273	155877244	human	simple	0.3	0.7	10
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	1
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	1
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	2
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	2
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	3
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	3
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	4
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	4
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	5
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	5
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	6
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	6
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	7
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	7
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	8
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	8
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	9
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	9
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	10
78462	183077	261539	89731273	155877244	human	abundance	0.3	0.7	10
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	1
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	1
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	2
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	2
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	3
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	3
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	4
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	4
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	5
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	5
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	6
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	6
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	7
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	7
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	8
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	8
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	9
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	9
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	10
78462	183077	261539	89731273	155877244	human	distance	0.3	0.7	10
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	1
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	1
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	2
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	2
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	3
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	3
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	4
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	4
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	5
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	5
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	6
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	6
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	7
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	7
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	8
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	8
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	9
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	9
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	10
48468	113093	161561	55896435	96775039	marine	simple	0.3	0.7	10
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	1
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	1
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	2
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	2
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	3
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	3
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	4
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	4
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	5
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	5
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	6
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	6
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	7
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	7
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	8
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	8
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	9
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	9
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	10
48468	113093	161561	55896435	96775039	marine	abundance	0.3	0.7	10
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	1
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	1
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	2
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	2
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	3
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	3
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	4
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	4
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	5
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	5
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	6
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	6
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	7
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	7
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	8
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	8
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	9
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	9
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	10
48468	113093	161561	55896435	96775039	marine	distance	0.3	0.7	10
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	1
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	1
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	2
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	2
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	3
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	3
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	4
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	4
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	5
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	5
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	6
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	6
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	7
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	7
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	8
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	8
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	9
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	9
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	10
20433	47678	68111	16637708	33851167	mouse	simple	0.3	0.7	10
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	1
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	1
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	2
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	2
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	3
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	3
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	4
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	4
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	5
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	5
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	6
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	6
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	7
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	7
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	8
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	8
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	9
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	9
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	10
20433	47678	68111	16637708	33851167	mouse	abundance	0.3	0.7	10
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	1
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	1
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	2
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	2
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	3
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	3
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	4
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	4
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	5
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	5
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	6
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	6
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	7
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	7
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	8
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	8
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	9
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	9
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	10
20433	47678	68111	16637708	33851167	mouse	distance	0.3	0.7	10
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	1
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	1
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	2
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	2
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	3
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	3
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	4
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	4
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	5
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	5
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	6
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	6
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	7
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	7
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	8
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	8
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	9
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	9
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	10
65926	153828	219754	89210119	144817886	soil	simple	0.3	0.7	10
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	1
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	1
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	2
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	2
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	3
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	3
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	4
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	4
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	5
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	5
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	6
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	6
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	7
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	7
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	8
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	8
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	9
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	9
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	10
65926	153828	219754	89210119	144817886	soil	abundance	0.3	0.7	10
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	1
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	1
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	2
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	2
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	3
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	3
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	4
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	4
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	5
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	5
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	6
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	6
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	7
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	7
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	8
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	8
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	9
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	9
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	10
65926	153828	219754	89210119	144817886	soil	distance	0.3	0.7	10
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	1
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	1
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	2
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	2
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	3
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	3
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	4
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	4
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	5
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	5
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	6
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	6
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	7
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	7
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	8
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	8
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	9
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	9
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	10
104616	156923	261539	89731273	155877244	human	simple	0.4	0.6	10
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	1
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	1
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	2
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	2
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	3
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	3
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	4
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	4
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	5
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	5
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	6
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	6
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	7
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	7
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	8
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	8
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	9
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	9
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	10
104616	156923	261539	89731273	155877244	human	abundance	0.4	0.6	10
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	1
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	1
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	2
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	2
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	3
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	3
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	4
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	4
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	5
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	5
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	6
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	6
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	7
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	7
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	8
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	8
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	9
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	9
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	10
104616	156923	261539	89731273	155877244	human	distance	0.4	0.6	10
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	1
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	1
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	2
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	2
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	3
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	3
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	4
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	4
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	5
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	5
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	6
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	6
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	7
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	7
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	8
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	8
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	9
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	9
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	10
64624	96937	161561	55896435	96775039	marine	simple	0.4	0.6	10
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	1
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	1
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	2
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	2
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	3
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	3
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	4
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	4
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	5
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	5
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	6
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	6
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	7
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	7
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	8
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	8
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	9
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	9
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	10
64624	96937	161561	55896435	96775039	marine	abundance	0.4	0.6	10
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	1
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	1
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	2
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	2
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	3
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	3
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	4
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	4
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	5
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	5
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	6
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	6
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	7
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	7
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	8
